481,311,73205,LEC,A,Spring 2022,Spring 2022,BRKLN,18
484,59,229760,PRO,AV,Spring 2022,Spring 2022,BRKLN,30
486,72,72932,LEC,A,Spring 2022,Spring 2022,BRKLN,40
3367,234,73466,GUI,BK02,Fall 2022,Fall 2022,BRKLN,5
3247,314,73860,RCT,B3RC,Fall 2022,Fall 2022,BRKLN,24
4118,205,73965,PRO,M,Fall 2022,Fall 2022,BRKLN,5
5259,112,72721,PRO,BK08,Fall 2022,Fall 2022,BRKLN,2
4827,32,235765,PRO,U,Fall 2022,Fall 2022,BRKLN,30
3938,291,170954,LAB,OLAB,Fall 2022,Fall 2022,EPOLY,70
493,49,72761,PRO,BK01,Spring 2022,Spring 2022,BRKLN,10
4170,89,171895,RSC,BK26,Fall 2022,Fall 2022,BRKLN,5
496,315,73099,LEC,B,Spring 2022,Spring 2022,BRKLN,18
497,159,73270,GUI,BK17,Spring 2022,Spring 2022,BRKLN,15
3054,252,73860,RCT,A3RC,Fall 2022,Fall 2022,BRKLN,24
3406,159,74954,IND,BK23,Fall 2022,Fall 2022,BRKLN,15
501,248,73270,GUI,BK12,Spring 2022,Spring 2022,BRKLN,15
502,188,73992,LEC,INET,Spring 2022,Spring 2022,EPOLY,30
3563,226,171117,RSC,BK02,Fall 2022,Fall 2022,BRKLN,15
4515,316,170809,LEC,INET,Fall 2022,Fall 2022,EPOLY,50
4796,309,73407,LEC,A,Fall 2022,Fall 2022,BRKLN,50
2146,317,234406,LAB,LB1,Spring 2022,Spring 2022,BRKLN,25
4003,318,74428,FLD,A,Fall 2022,Fall 2022,BRKLN,10
510,319,231234,GUI,BK09,Spring 2022,Spring 2022,BRKLN,5
5234,320,73782,LEC,C3LC,Fall 2022,Fall 2022,BRKLN,24
513,321,73270,GUI,BK14,Spring 2022,Spring 2022,BRKLN,15
4770,299,225855,LEC,DLEC,Fall 2022,Fall 2022,BRKLN,45
4801,322,171529,LEC,A,Fall 2022,Fall 2022,WS,6
517,48,73270,GUI,BK01,Spring 2022,Spring 2022,BRKLN,15
3720,261,171117,RSC,BK39,Fall 2022,Fall 2022,BRKLN,15
4502,207,170708,RSC,F,Fall 2022,Fall 2022,BRKLN,5
520,82,73270,GUI,BK03,Spring 2022,Spring 2022,BRKLN,15
4073,323,171113,PRO,BK32,Fall 2022,Fall 2022,BRKLN,15
4209,324,73359,RSC,BK08,Fall 2022,Fall 2022,BRKLN,3
523,132,234485,LEC,I,Spring 2022,Spring 2022,BRKLN,21
524,323,73270,GUI,BK23,Spring 2022,Spring 2022,BRKLN,15
4047,48,171114,PRO,BK01,Fall 2022,Fall 2022,BRKLN,15
527,156,223310,LEC,I,Spring 2022,Spring 2022,BRKLN,36
528,17,72761,PRO,BK11,Spring 2022,Spring 2022,BRKLN,10
5244,165,171117,RSC,BK07,Fall 2022,Fall 2022,BRKLN,15
530,325,73776,LEC,A,Spring 2022,Spring 2022,BRKLN,25
4555,281,73255,PRO,A,Fall 2022,Fall 2022,BRKLN,1
5136,326,74521,LEC,INET,Fall 2022,Fall 2022,EPOLY,29
1554,327,74250,LAB,ALAB,Spring 2022,Spring 2022,BRKLN,45
4435,156,171895,RSC,BK12,Fall 2022,Fall 2022,BRKLN,10
1443,328,73782,LEC,B1LC,Spring 2022,Spring 2022,BRKLN,24
2966,329,171113,PRO,BK07,Fall 2022,Fall 2022,BRKLN,15
5298,330,233275,LEC,D,Fall 2022,Fall 2022,BRKLN,18
2678,331,73768,RCT,Z2RC,Summer 2022,Summer 2022,BRKLN,25
3637,247,170834,RSC,BK30,Fall 2022,Fall 2022,BRKLN,2
2923,3,72226,LEC,LEC1,Fall 2022,Fall 2022,BRKLN,58
4037,97,233801,PRO,AX,Fall 2022,Fall 2022,BRKLN,30
4639,333,170793,LEC,A,Fall 2022,Fall 2022,BRKLN,80
3347,334,211727,LEC,B,Fall 2022,Fall 2022,BRKLN,18
3769,128,74299,LEC,A,Fall 2022,Fall 2022,BRKLN,25
4969,93,228690,LEC,INET,Fall 2022,Fall 2022,EPOLY,30
5118,335,72891,LEC,B,Fall 2022,Fall 2022,BRKLN,18
3942,337,229760,PRO,Z,Fall 2022,Fall 2022,BRKLN,30
3628,317,231206,FLD,CS01,Fall 2022,Fall 2022,BRKLN,35
4949,338,171115,RSC,BK20,Fall 2022,Fall 2022,BRKLN,15
556,25,171115,RSC,BK28,Spring 2022,Spring 2022,BRKLN,15
951,339,226940,LEC,A,Spring 2022,Spring 2022,WS,13
558,17,234127,LEC,A,Spring 2022,Spring 2022,BRKLN,57
560,340,73655,SEM,A,Spring 2022,Spring 2022,BRKLN,18
562,260,171111,RSC,BK10,Spring 2022,Spring 2022,BRKLN,15
563,341,74923,LEC,DIST,Spring 2022,Spring 2022,BRKLN,40
564,85,73270,GUI,BK34,Spring 2022,Spring 2022,BRKLN,15
4485,138,74954,IND,BK39,Fall 2022,Fall 2022,BRKLN,15
5238,342,73099,LEC,C,Fall 2022,Fall 2022,BRKLN,18
571,305,72820,SEM,INET,Spring 2022,Spring 2022,EPOLY,18
2307,343,233797,LAB,CLAB,Spring 2022,Spring 2022,BRKLN,13
574,344,171111,RSC,BK30,Spring 2022,Spring 2022,BRKLN,15
3943,345,170778,LEC,I,Fall 2022,Fall 2022,BRKLN,30
4378,346,229641,LEC,A,Fall 2022,Fall 2022,BRKLN,60
3040,207,170583,GUI,N,Fall 2022,Fall 2022,BRKLN,5
3509,197,171895,RSC,BK04,Fall 2022,Fall 2022,BRKLN,10
580,347,73940,LEC,A,Spring 2022,Spring 2022,EPOLY,18
4536,348,73556,LEC,I,Fall 2022,Fall 2022,BRKLN,25
582,349,73359,RSC,BK13,Spring 2022,Spring 2022,BRKLN,1
5111,183,74954,IND,BK07,Fall 2022,Fall 2022,BRKLN,15
3556,297,72729,PRO,BK02,Fall 2022,Fall 2022,BRKLN,2
588,350,226979,LEC,A,Spring 2022,Spring 2022,WS,8
3048,351,171893,RSC,BK07,Fall 2022,Fall 2022,BRKLN,10
3845,352,73257,LEC,I,Fall 2022,Fall 2022,BRKLN,25
3774,333,170811,LEC,A,Fall 2022,Fall 2022,BRKLN,60
2219,36,73672,LEC,A,Spring 2022,Spring 2022,BRKLN,58
595,212,73270,GUI,BK33,Spring 2022,Spring 2022,BRKLN,15
597,353,73823,LEC,A,Spring 2022,Spring 2022,BRKLN,20
598,73,171115,RSC,BK10,Spring 2022,Spring 2022,BRKLN,15
3813,318,74919,FLD,DM01,Fall 2022,Fall 2022,BRKLN,30
2488,355,170809,LEC,CF01,Summer 2022,Summer 2022,EPOLY,100
602,356,226969,LEC,A,Spring 2022,Spring 2022,WS,3
4738,97,172656,RSC,BK03,Fall 2022,Fall 2022,BRKLN,10
4786,357,170457,LEC,I2,Fall 2022,Fall 2022,BRKLN,30
5126,358,171895,RSC,BK24,Fall 2022,Fall 2022,BRKLN,5
4544,109,72729,PRO,BK03,Fall 2022,Fall 2022,BRKLN,2
3664,359,170834,RSC,BK13,Fall 2022,Fall 2022,BRKLN,5
4776,63,73768,LEC,C2LC,Fall 2022,Fall 2022,BRKLN,24
5138,138,72761,PRO,BK06,Fall 2022,Fall 2022,BRKLN,10
4121,250,171892,PRO,BK03,Fall 2022,Fall 2022,BRKLN,10
4457,161,171114,PRO,BK34,Fall 2022,Fall 2022,BRKLN,15
4160,360,72366,LEC,A,Fall 2022,Fall 2022,BRKLN,30
3823,361,229304,LEC,B,Fall 2022,Fall 2022,BRKLN,150
4787,362,73645,LEC,B,Fall 2022,Fall 2022,BRKLN,20
4924,363,170810,LEC,INET,Fall 2022,Fall 2022,EPOLY,45
624,364,212356,RCT,REC4,Spring 2022,Spring 2022,BRKLN,42
3819,365,228211,LEC,B,Fall 2022,Fall 2022,BRKLN,30
4161,61,234264,PRO,AW,Fall 2022,Fall 2022,BRKLN,30
3466,167,73360,RSC,BK11,Fall 2022,Fall 2022,BRKLN,10
628,234,73410,LEC,A,Spring 2022,Spring 2022,BRKLN,66
3021,250,234264,PRO,O,Fall 2022,Fall 2022,BRKLN,30
4842,228,170954,LEC,BLEC,Fall 2022,Fall 2022,BRKLN,100
632,123,172299,LEC,A,Spring 2022,Spring 2022,BRKLN,15
633,25,170856,LEC,LEC,Spring 2022,Spring 2022,BRKLN,24
634,18,72707,LEC,LEC,Spring 2022,Spring 2022,BRKLN,25
635,62,233798,LEC,A,Spring 2022,Spring 2022,BRKLN,40
5070,250,233801,PRO,O,Fall 2022,Fall 2022,BRKLN,30
637,169,73359,RSC,BK06,Spring 2022,Spring 2022,BRKLN,35
2470,166,73370,RSC,BK07,Summer 2022,Summer 2022,BRKLN,5
5263,105,170832,PRO,BK22,Fall 2022,Fall 2022,BRKLN,1
642,260,170915,GUI,BK01,Spring 2022,Spring 2022,BRKLN,5
5209,366,74954,IND,BK36,Fall 2022,Fall 2022,BRKLN,15
644,242,73270,GUI,BK21,Spring 2022,Spring 2022,BRKLN,15
3423,200,171893,RSC,BK08,Fall 2022,Fall 2022,BRKLN,10
4495,367,73997,LAB,D1,Fall 2022,Fall 2022,BRKLN,16
3711,368,74954,IND,BK25,Fall 2022,Fall 2022,BRKLN,15
650,369,74768,LEC,A,Spring 2022,Spring 2022,BRKLN,29
3934,370,170776,LEC,CF01,Fall 2022,Fall 2022,EPOLY,100
4342,371,171924,LEC,B,Fall 2022,Fall 2022,BRKLN,37
653,372,234827,LEC,A,Spring 2022,Spring 2022,BRKLN,7
2041,373,211455,LEC,C,Spring 2022,Spring 2022,BRKLN,40
4011,262,233801,PRO,B,Fall 2022,Fall 2022,BRKLN,30
657,299,231234,GUI,BK02,Spring 2022,Spring 2022,BRKLN,5
4022,374,233275,LEC,BLN2,Fall 2022,Fall 2022,BRKLN,18
659,118,72449,RCT,ARC,Spring 2022,Spring 2022,BRKLN,17
2491,331,73997,LAB,Y1LB,Summer 2022,Summer 2022,BRKLN,16
1964,127,234612,RCT,A5RC,Spring 2022,Spring 2022,BRKLN,16
662,376,73350,LEC,I,Spring 2022,Spring 2022,BRKLN,30
663,377,73257,LEC,B,Spring 2022,Spring 2022,BRKLN,25
4811,133,72279,LEC,BLEC,Fall 2022,Fall 2022,BRKLN,100
4670,272,73965,PRO,L,Fall 2022,Fall 2022,BRKLN,5
4664,318,72866,LEC,INT2,Fall 2022,Fall 2022,EPOLY,18
667,379,224675,LEC,A,Spring 2022,Spring 2022,BRKLN,15
3183,99,171113,PRO,BK04,Fall 2022,Fall 2022,BRKLN,15
4882,109,170583,GUI,I,Fall 2022,Fall 2022,BRKLN,5
2401,328,73860,LEC,Y1LC,Summer 2022,Summer 2022,BRKLN,25
4556,138,171061,LEC,A,Fall 2022,Fall 2022,BRKLN,80
3470,10,74922,FLD,EE01,Fall 2022,Fall 2022,BRKLN,50
1692,380,72954,LEC,C,Spring 2022,Spring 2022,BRKLN,40
4773,78,73370,RSC,BK19,Fall 2022,Fall 2022,BRKLN,5
3332,272,72848,LEC,A,Fall 2022,Fall 2022,BRKLN,58
5240,18,170512,RSC,BK07,Fall 2022,Fall 2022,BRKLN,1
678,155,234609,RCT,ARC,Spring 2022,Spring 2022,WS,5
3585,381,73540,LEC,A,Fall 2022,Fall 2022,BRKLN,18
1923,382,226967,RCT,ARC,Spring 2022,Spring 2022,WS,4
3058,68,73965,PRO,Q,Fall 2022,Fall 2022,BRKLN,5
4598,297,72721,PRO,BK02,Fall 2022,Fall 2022,BRKLN,2
738,383,229767,RCT,BRC,Spring 2022,Spring 2022,WS,4
4667,99,72628,LEC,LEC,Fall 2022,Fall 2022,BRKLN,60
4487,344,171113,PRO,BK37,Fall 2022,Fall 2022,BRKLN,15
4034,384,73022,LEC,B,Fall 2022,Fall 2022,BRKLN,40
1081,385,232014,LEC,B,Spring 2022,Spring 2022,BRKLN,50
4904,187,234264,PRO,AH,Fall 2022,Fall 2022,BRKLN,30
693,343,231234,GUI,BK07,Spring 2022,Spring 2022,BRKLN,5
694,292,73798,SEM,A,Spring 2022,Spring 2022,BRKLN,29
695,338,73270,GUI,BK16,Spring 2022,Spring 2022,BRKLN,15
696,196,73270,GUI,BK26,Spring 2022,Spring 2022,BRKLN,15
4086,107,170287,RSC,BK09,Fall 2022,Fall 2022,BRKLN,10
3108,67,171117,RSC,BK08,Fall 2022,Fall 2022,BRKLN,15
4362,17,171892,PRO,BK01,Fall 2022,Fall 2022,BRKLN,10
3064,62,73359,RSC,BK05,Fall 2022,Fall 2022,BRKLN,5
2313,112,72279,RCT,60RC,Spring 2022,Spring 2022,BRKLN,10
707,70,233070,LEC,I,Spring 2022,Spring 2022,BRKLN,25
4685,250,74917,FLD,ME01,Fall 2022,Fall 2022,BRKLN,35
5065,301,170832,PRO,BK27,Fall 2022,Fall 2022,BRKLN,5
5267,247,170833,RSC,BK12,Fall 2022,Fall 2022,BRKLN,2
712,138,73397,PRO,BK03,Spring 2022,Spring 2022,BRKLN,4
713,130,171111,RSC,BK23,Spring 2022,Spring 2022,BRKLN,15
4618,36,170583,GUI,B,Fall 2022,Fall 2022,BRKLN,5
4226,75,212366,LEC,INET,Fall 2022,Fall 2022,EPOLY,15
4373,31,172656,RSC,BK08,Fall 2022,Fall 2022,BRKLN,35
717,387,70026,LEC,D,Spring 2022,Spring 2022,BRKLN,40
4334,388,72350,LEC,A,Fall 2022,Fall 2022,BRKLN,40
4115,197,73367,GUI,BK04,Fall 2022,Fall 2022,BRKLN,5
723,389,74627,LEC,A,Spring 2022,Spring 2022,BRKLN,30
724,390,226967,LEC,A,Spring 2022,Spring 2022,WS,8
725,391,229224,PRO,BLND,Spring 2022,Spring 2022,BRKLN,20
726,98,170608,LEC,ALEC,Spring 2022,Spring 2022,BRKLN,100
728,392,73654,SEM,A,Spring 2022,Spring 2022,BRKLN,18
2962,165,74954,IND,BK11,Fall 2022,Fall 2022,BRKLN,15
3804,226,171114,PRO,BK03,Fall 2022,Fall 2022,BRKLN,15
3177,148,74954,IND,BK27,Fall 2022,Fall 2022,BRKLN,15
3052,46,72403,LEC,LEC,Fall 2022,Fall 2022,BRKLN,96
4788,23,229760,PRO,BG,Fall 2022,Fall 2022,BRKLN,30
4081,61,74920,FLD,ME01,Fall 2022,Fall 2022,BRKLN,50
4698,393,171114,PRO,BK13,Fall 2022,Fall 2022,BRKLN,15
4907,95,211456,LEC,A,Fall 2022,Fall 2022,BRKLN,40
4409,317,231207,FLD,CS01,Fall 2022,Fall 2022,BRKLN,35
745,231,72935,LEC,A,Spring 2022,Spring 2022,BRKLN,36
3772,61,235765,PRO,AW,Fall 2022,Fall 2022,BRKLN,30
3005,394,74915,LEC,A,Fall 2022,Fall 2022,BRKLN,25
2890,57,222538,LEC,B,Fall 2022,Fall 2022,WS,36
750,10,170983,LEC,A,Spring 2022,Spring 2022,BRKLN,160
3289,329,74954,IND,BK08,Fall 2022,Fall 2022,BRKLN,15
3285,346,171113,PRO,BK05,Fall 2022,Fall 2022,BRKLN,15
4006,80,233801,PRO,V,Fall 2022,Fall 2022,BRKLN,30
757,43,171111,RSC,BK07,Spring 2022,Spring 2022,BRKLN,15
3788,204,226939,LEC,A,Fall 2022,Fall 2022,BRKLN,30
3843,395,234615,LEC,LCLB,Fall 2022,Fall 2022,BRKLN,10
1738,109,229778,LAB,LAB,Spring 2022,Spring 2022,BRKLN,30
762,393,73270,GUI,BK10,Spring 2022,Spring 2022,BRKLN,15
5141,48,170287,RSC,BK15,Fall 2022,Fall 2022,BRKLN,10
4221,396,229205,LEC,I2,Fall 2022,Fall 2022,BRKLN,30
4205,206,171113,PRO,BK44,Fall 2022,Fall 2022,BRKLN,15
4181,79,73371,SEM,A,Fall 2022,Fall 2022,BRKLN,75
4617,397,234264,PRO,J,Fall 2022,Fall 2022,BRKLN,30
3888,351,171892,PRO,BK08,Fall 2022,Fall 2022,BRKLN,10
4966,247,171113,PRO,BK18,Fall 2022,Fall 2022,BRKLN,15
3701,130,171892,PRO,BK13,Fall 2022,Fall 2022,BRKLN,10
4109,398,234971,LEC,A,Fall 2022,Fall 2022,BRKLN,30
2562,208,73768,LEC,Z1LC,Summer 2022,Summer 2022,BRKLN,25
776,59,233801,PRO,AV,Spring 2022,Spring 2022,BRKLN,30
5256,247,170832,PRO,BK18,Fall 2022,Fall 2022,BRKLN,5
4286,257,211723,LEC,B,Fall 2022,Fall 2022,BRKLN,18
4411,177,229760,PRO,R,Fall 2022,Fall 2022,BRKLN,30
780,399,170460,LEC,I,Spring 2022,Spring 2022,BRKLN,30
781,159,171030,LEC,A,Spring 2022,Spring 2022,BRKLN,30
782,400,74999,LEC,A,Spring 2022,Spring 2022,BRKLN,26
783,353,73811,LEC,A,Spring 2022,Spring 2022,BRKLN,20
784,401,233319,LAB,A2,Spring 2022,Spring 2022,BRKLN,18
785,46,73270,GUI,BK18,Spring 2022,Spring 2022,BRKLN,15
786,402,72761,PRO,BK13,Spring 2022,Spring 2022,BRKLN,10
4593,9,171114,PRO,BK38,Fall 2022,Fall 2022,BRKLN,15
3018,275,233801,PRO,W,Fall 2022,Fall 2022,BRKLN,30
3329,148,171113,PRO,BK26,Fall 2022,Fall 2022,BRKLN,15
793,208,73397,PRO,BK01,Spring 2022,Spring 2022,BRKLN,15
794,49,171111,RSC,BK16,Spring 2022,Spring 2022,BRKLN,15
795,260,171115,RSC,BK09,Spring 2022,Spring 2022,BRKLN,15
3463,109,73965,PRO,I,Fall 2022,Fall 2022,BRKLN,5
3122,343,171892,PRO,BK17,Fall 2022,Fall 2022,BRKLN,10
798,403,233272,LEC,D,Spring 2022,Spring 2022,BRKLN,18
2754,116,72933,LEC,BX,Summer 2022,Summer 2022,BRKLN,42
4800,188,72976,LEC,B,Fall 2022,Fall 2022,BRKLN,50
4454,346,74954,IND,BK06,Fall 2022,Fall 2022,BRKLN,15
4322,161,171111,RSC,BK32,Fall 2022,Fall 2022,BRKLN,15
855,404,229163,RCT,BRC,Spring 2022,Spring 2022,WS,6
808,405,72820,SEM,D,Spring 2022,Spring 2022,BRKLN,18
812,77,170270,LEC,A,Spring 2022,Spring 2022,BRKLN,18
813,32,73789,LEC,A,Spring 2022,Spring 2022,BRKLN,65
814,406,73141,LEC,SHAN,Spring 2022,Spring 2022,GLOBAL-0S,6
4975,148,171117,RSC,BK23,Fall 2022,Fall 2022,BRKLN,15
4475,189,171113,PRO,BK29,Fall 2022,Fall 2022,BRKLN,15
818,407,171689,RSC,B,Spring 2022,Spring 2022,BRKLN,10
4306,321,171117,RSC,BK14,Fall 2022,Fall 2022,BRKLN,15
4284,408,170832,PRO,BK05,Fall 2022,Fall 2022,BRKLN,5
3066,97,234264,PRO,AX,Fall 2022,Fall 2022,BRKLN,30
3591,409,74240,LEC,A,Fall 2022,Fall 2022,BRKLN,30
4998,410,234610,RCT,D1RC,Fall 2022,Fall 2022,BRKLN,18
826,373,212356,LEC,BLEC,Spring 2022,Spring 2022,BRKLN,80
827,121,170780,LEC,A,Spring 2022,Spring 2022,BRKLN,130
829,247,171115,RSC,BK15,Spring 2022,Spring 2022,BRKLN,15
3110,188,171892,PRO,BK02,Fall 2022,Fall 2022,BRKLN,10
3987,33,171114,PRO,BK31,Fall 2022,Fall 2022,BRKLN,15
2326,63,73860,LEC,B1LC,Spring 2022,Spring 2022,BRKLN,24
2305,83,234612,LAB,A3LB,Spring 2022,Spring 2022,BRKLN,16
3505,249,73860,RCT,A2RC,Fall 2022,Fall 2022,BRKLN,24
4927,411,73820,LEC,B,Fall 2022,Fall 2022,BRKLN,70
839,367,73768,RCT,C2RC,Spring 2022,Spring 2022,BRKLN,24
4846,46,74954,IND,BK24,Fall 2022,Fall 2022,BRKLN,15
843,412,232016,LEC,A,Spring 2022,Spring 2022,WS,5
4950,25,74954,IND,BK34,Fall 2022,Fall 2022,BRKLN,15
5289,413,73686,LEC,A,Fall 2022,Fall 2022,BRKLN,25
4355,211,70039,RCT,C3RC,Fall 2022,Fall 2022,BRKLN,15
848,415,232017,LEC,A,Spring 2022,Spring 2022,WS,5
850,410,73774,LAB,B1,Spring 2022,Spring 2022,BRKLN,12
851,416,74004,LEC,I2,Spring 2022,Spring 2022,BRKLN,21
2967,165,170859,LEC,LEC,Fall 2022,Fall 2022,BRKLN,24
3266,159,171113,PRO,BK22,Fall 2022,Fall 2022,BRKLN,15
857,33,171111,RSC,BK28,Spring 2022,Spring 2022,BRKLN,15
1331,24,72378,LAB,ALAB,Spring 2022,Spring 2022,BRKLN,13
4220,417,170601,RSC,J,Fall 2022,Fall 2022,BRKLN,5
3554,301,231234,GUI,BK04,Fall 2022,Fall 2022,BRKLN,5
5219,46,171113,PRO,BK23,Fall 2022,Fall 2022,BRKLN,15
4313,10,74919,FLD,EE01,Fall 2022,Fall 2022,BRKLN,100
3909,178,72426,RSC,BK16,Fall 2022,Fall 2022,BRKLN,5
5149,343,171893,RSC,BK15,Fall 2022,Fall 2022,BRKLN,10
4817,256,170975,LEC,A,Fall 2022,Fall 2022,BRKLN,100
870,418,171941,LEC,A,Spring 2022,Spring 2022,BRKLN,40
3614,10,74920,FLD,EE01,Fall 2022,Fall 2022,BRKLN,100
3742,420,72426,RSC,BK12,Fall 2022,Fall 2022,BRKLN,5
874,135,73965,PRO,BK08,Spring 2022,Spring 2022,BRKLN,10
4264,172,234264,PRO,AN,Fall 2022,Fall 2022,BRKLN,30
5105,421,170834,RSC,BK05,Fall 2022,Fall 2022,BRKLN,5
2919,359,221822,LEC,E,Fall 2022,Fall 2022,BRKLN,25
879,48,172305,LEC,A,Spring 2022,Spring 2022,BRKLN,15
3353,422,72232,LEC,I,Fall 2022,Fall 2022,BRKLN,25
882,9,171111,RSC,BK35,Spring 2022,Spring 2022,BRKLN,15
3220,423,233355,LEC,C,Fall 2022,Fall 2022,BRKLN,40
4712,320,73860,LEC,A3LC,Fall 2022,Fall 2022,BRKLN,24
4756,424,73363,LEC,CF01,Fall 2022,Fall 2022,EPOLY,100
5015,317,233802,LAB,LB2,Fall 2022,Fall 2022,BRKLN,32
888,148,171115,RSC,BK22,Spring 2022,Spring 2022,BRKLN,15
890,234,73245,LEC,A,Spring 2022,Spring 2022,BRKLN,66
893,236,224673,LEC,I,Spring 2022,Spring 2022,BRKLN,20
4248,99,170916,GUI,BK02,Fall 2022,Fall 2022,BRKLN,5
2947,288,73367,GUI,BK05,Fall 2022,Fall 2022,BRKLN,5
897,425,223013,LEC,A,Spring 2022,Spring 2022,BRKLN,66
4177,4,170747,LEC,B,Fall 2022,Fall 2022,BRKLN,45
3881,277,229760,PRO,Y,Fall 2022,Fall 2022,BRKLN,30
3309,426,233356,LEC,DIST,Fall 2022,Fall 2022,BRKLN,40
3520,107,73367,GUI,BK09,Fall 2022,Fall 2022,BRKLN,5
4828,346,171114,PRO,BK05,Fall 2022,Fall 2022,BRKLN,15
909,374,74427,LEC,BLND,Spring 2022,Spring 2022,BRKLN,29
910,256,170845,LEC,LEC,Spring 2022,Spring 2022,BRKLN,24
4337,197,171892,PRO,BK04,Fall 2022,Fall 2022,BRKLN,10
1889,233,72279,LEC,61LC,Spring 2022,Spring 2022,BRKLN,10
913,216,72451,LEC,I,Spring 2022,Spring 2022,BRKLN,30
4456,288,233801,PRO,AS,Fall 2022,Fall 2022,BRKLN,30
5112,198,72426,RSC,BK18,Fall 2022,Fall 2022,BRKLN,5
917,197,229774,LEC,A,Spring 2022,Spring 2022,BRKLN,30
918,427,73938,LEC,A,Spring 2022,Spring 2022,BRKLN,18
919,123,73094,LEC,A,Spring 2022,Spring 2022,BRKLN,10
920,428,73583,LEC,H,Spring 2022,Spring 2022,BRKLN,1
3864,204,231914,LEC,LEC,Fall 2022,Fall 2022,BRKLN,10
925,196,171114,PRO,BK30,Spring 2022,Spring 2022,BRKLN,15
927,429,234813,LEC,LCLB,Spring 2022,Spring 2022,BRKLN,15
3231,130,74954,IND,BK28,Fall 2022,Fall 2022,BRKLN,15
3620,210,171117,RSC,BK38,Fall 2022,Fall 2022,BRKLN,15
3579,229,73255,PRO,E,Fall 2022,Fall 2022,BRKLN,1
2953,408,170834,RSC,BK07,Fall 2022,Fall 2022,BRKLN,5
3434,268,73860,RCT,B1RC,Fall 2022,Fall 2022,BRKLN,24
4254,201,234264,PRO,AJ,Fall 2022,Fall 2022,BRKLN,30
4774,43,74954,IND,BK10,Fall 2022,Fall 2022,BRKLN,15
935,430,233801,PRO,AL,Spring 2022,Spring 2022,BRKLN,30
938,324,72875,IND,BK01,Spring 2022,Spring 2022,BRKLN,5
4789,169,172654,RSC,BK03,Fall 2022,Fall 2022,BRKLN,5
4051,431,73548,PRO,INET,Fall 2022,Fall 2022,EPOLY,15
3844,46,171114,PRO,BK22,Fall 2022,Fall 2022,BRKLN,15
5101,380,72969,LAB,CLAB,Fall 2022,Fall 2022,BRKLN,25
3759,397,73359,RSC,BK10,Fall 2022,Fall 2022,BRKLN,3
3457,285,170287,RSC,BK10,Fall 2022,Fall 2022,BRKLN,10
3781,25,171117,RSC,BK28,Fall 2022,Fall 2022,BRKLN,15
950,147,70239,LEC,A,Spring 2022,Spring 2022,BRKLN,25
955,37,72933,LEC,E,Spring 2022,Spring 2022,BRKLN,46
3680,433,72886,LAB,ALAB,Fall 2022,Fall 2022,BRKLN,20
957,434,234361,LEC,A,Spring 2022,Spring 2022,WS,10
958,436,171067,LEC,SHAN,Spring 2022,Spring 2022,GLOBAL-0S,20
5050,437,229764,LEC,A,Fall 2022,Fall 2022,BRKLN,30
3963,197,171893,RSC,BK04,Fall 2022,Fall 2022,BRKLN,10
4726,427,211724,LEC,A,Fall 2022,Fall 2022,EPOLY,18
963,27,72794,LEC,A,Spring 2022,Spring 2022,BRKLN,55
3568,438,170834,RSC,BK26,Fall 2022,Fall 2022,BRKLN,5
4893,25,72761,PRO,BK04,Fall 2022,Fall 2022,BRKLN,10
3461,41,170603,RSC,D,Fall 2022,Fall 2022,BRKLN,5
971,439,74056,LEC,I,Spring 2022,Spring 2022,WS,20
4207,337,233801,PRO,Z,Fall 2022,Fall 2022,BRKLN,30
1509,250,73521,PRO,B,Spring 2022,Spring 2022,BRKLN,60
975,442,172385,LEC,D,Spring 2022,Spring 2022,BRKLN,5
5187,25,170983,LEC,INET,Fall 2022,Fall 2022,EPOLY,70
4305,368,171113,PRO,BK24,Fall 2022,Fall 2022,BRKLN,15
3515,48,74954,IND,BK01,Fall 2022,Fall 2022,BRKLN,15
981,9,171115,RSC,BK36,Spring 2022,Spring 2022,BRKLN,15
2985,62,70296,GUI,BK03,Fall 2022,Fall 2022,BRKLN,1
1997,338,72240,LAB,DLAB,Spring 2022,Spring 2022,BRKLN,24
984,119,226075,LEC,A,Spring 2022,Spring 2022,BRKLN,25
985,443,73651,SEM,A,Spring 2022,Spring 2022,BRKLN,18
3820,193,170830,PRO,BK07,Fall 2022,Fall 2022,BRKLN,1
990,430,229760,PRO,AL,Spring 2022,Spring 2022,BRKLN,30
2666,444,73383,LEC,INET,Summer 2022,Summer 2022,EPOLY,30
3163,445,73022,LEC,D,Fall 2022,Fall 2022,BRKLN,40
993,120,213201,LEC,A,Spring 2022,Spring 2022,BRKLN,60
995,428,73935,LEC,A,Spring 2022,Spring 2022,BRKLN,18
4076,172,229760,PRO,AN,Fall 2022,Fall 2022,BRKLN,30
999,446,73469,GUI,BK05,Spring 2022,Spring 2022,BRKLN,10
4273,148,170834,RSC,BK15,Fall 2022,Fall 2022,BRKLN,5
4553,447,74769,LEC,A,Fall 2022,Fall 2022,BRKLN,38
4084,449,70039,RCT,F3RC,Fall 2022,Fall 2022,BRKLN,15
3096,36,170603,RSC,B,Fall 2022,Fall 2022,BRKLN,5
2338,202,73783,LAB,C1,Spring 2022,Spring 2022,BRKLN,16
3539,432,170512,RSC,BK05,Fall 2022,Fall 2022,BRKLN,1
